* Measurement data measured by REW V5.31.3
* Source: Microphone (JadeAudio JA11), MICROPHONE (Master Volume), R, volume: 0.250
* Format: 512k Log Swept Sine, 1 sweep at -14.9 dBFS with no timing reference
* Dated: Jul 12, 2025 5:56:55 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: L 64 Audio U12t (Deep)
* Smoothing: 1/24 octave
* Frequency Step: 96 ppo
* Start Frequency: 0.36621094 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
65.814343 88.227 -20.6841
66.291261 88.213 -21.0404
66.771635 88.200 -21.3990
67.255489 88.186 -21.7654
67.742850 88.170 -22.1392
68.233743 88.153 -22.5115
68.728193 88.134 -22.8745
69.226226 88.115 -23.2304
69.727867 88.098 -23.5910
70.233144 88.080 -23.9652
70.742083 88.061 -24.3475
71.254709 88.038 -24.7221
71.771050 88.015 -25.0778
72.291132 87.993 -25.4173
72.814984 87.973 -25.7524
73.342631 87.956 -26.0933
73.874102 87.939 -26.4419
74.409424 87.922 -26.7982
74.948626 87.905 -27.1611
75.491734 87.887 -27.5304
76.038779 87.868 -27.9006
76.589787 87.847 -28.2688
77.144788 87.825 -28.6290
77.703811 87.802 -28.9780
78.266885 87.779 -29.3160
78.834039 87.757 -29.6489
79.405303 87.737 -29.9847
79.980706 87.716 -30.3255
80.560280 87.694 -30.6666
81.144053 87.673 -31.0068
81.732056 87.653 -31.3553
82.324320 87.632 -31.7208
82.920876 87.609 -32.0982
83.521755 87.582 -32.4735
84.126988 87.555 -32.8380
84.736607 87.527 -33.1958
85.350643 87.499 -33.5485
85.969129 87.470 -33.8905
86.592097 87.443 -34.2191
87.219579 87.420 -34.5423
87.851608 87.399 -34.8765
88.488217 87.378 -35.2304
89.129439 87.357 -35.5975
89.775308 87.333 -35.9687
90.425856 87.307 -36.3396
91.081119 87.278 -36.7025
91.741131 87.246 -37.0420
92.405925 87.214 -37.3472
93.075536 87.186 -37.6311
93.750000 87.161 -37.9200
94.429351 87.136 -38.2267
95.113625 87.111 -38.5426
95.802858 87.085 -38.8604
96.497085 87.060 -39.1866
97.196342 87.035 -39.5295
97.900667 87.007 -39.8863
98.610096 86.977 -40.2437
99.324665 86.946 -40.5909
100.044413 86.916 -40.9277
100.769376 86.887 -41.2578
101.499592 86.859 -41.5849
102.235100 86.833 -41.9170
102.975938 86.807 -42.2598
103.722144 86.779 -42.6051
104.473757 86.749 -42.9407
105.230817 86.717 -43.2694
105.993363 86.684 -43.5947
106.761435 86.650 -43.9082
107.535072 86.615 -44.2090
108.314315 86.581 -44.5097
109.099206 86.547 -44.8142
109.889783 86.513 -45.1168
110.686090 86.479 -45.4226
111.488167 86.446 -45.7375
112.296056 86.411 -46.0494
113.109800 86.377 -46.3414
113.929440 86.346 -46.6208
114.755020 86.320 -46.9111
115.586582 86.295 -47.2248
116.424170 86.270 -47.5503
117.267827 86.244 -47.8719
118.117598 86.218 -48.1875
118.973527 86.192 -48.5033
119.835658 86.165 -48.8208
120.704037 86.134 -49.1322
121.578708 86.102 -49.4358
122.459718 86.069 -49.7495
123.347111 86.032 -50.0874
124.240935 85.990 -50.4402
125.141236 85.944 -50.7936
126.048061 85.898 -51.1355
126.961458 85.855 -51.4406
127.881473 85.824 -51.7180
128.808154 85.806 -52.0330
129.741551 85.791 -52.4095
130.681712 85.774 -52.8021
131.628686 85.752 -53.1827
132.582521 85.723 -53.5374
133.543269 85.689 -53.8475
134.510979 85.650 -54.1049
135.485701 85.612 -54.3290
136.467486 85.577 -54.5598
137.456386 85.542 -54.8163
138.452451 85.509 -55.0943
139.455735 85.478 -55.3900
140.466288 85.451 -55.7036
141.484165 85.427 -56.0444
142.509418 85.402 -56.4121
143.542100 85.372 -56.7751
144.582265 85.338 -57.0905
145.629968 85.303 -57.3573
146.685262 85.268 -57.6062
147.748204 85.233 -57.8498
148.818849 85.196 -58.1017
149.897251 85.158 -58.3712
150.983469 85.119 -58.6478
152.077557 85.082 -58.9234
153.179574 85.050 -59.2094
154.289576 85.023 -59.5109
155.407622 84.997 -59.8176
